Teenage Birth Rates,Mean Parent Income,School Expenditure/Student,Teacher-Student Ratio,Test Score Percentile,HS Dropout Rate
0.138,54100.0,5.787000000000001,21.0,3.153,0.023
0.111,57900.0,6.849,17.5,8.2,-0.039
0.128,61800.0,6.472,19.4,-4.794,0.022000000000000002
0.14300000000000002,60100.0,6.472,19.4,-4.794,0.022000000000000002
0.18600000000000003,58000.0,6.699,19.6,-4.494,0.006999999999999999
0.188,64700.0,6.699,19.6,-4.494,0.006999999999999999
0.135,93000.0,6.699,19.6,-4.494,0.006999999999999999
,,6.699,19.6,-4.494,0.006999999999999999
0.20199999999999999,71300.0,6.699,19.6,-4.494,0.006999999999999999
0.154,70400.0,6.699,19.6,-4.494,0.006999999999999999
0.142,76600.0,6.28,15.6,13.774000000000001,-0.038
0.11900000000000001,72900.0,7.256,17.9,0.608,-0.002
0.083,101100.0,7.256,17.9,0.608,-0.002
0.14300000000000002,81500.0,7.256,17.9,0.608,-0.002
0.105,67800.0,7.256,17.9,0.608,-0.002
0.147,59800.0,7.256,17.9,0.608,-0.002
0.128,69700.0,7.256,17.9,0.608,-0.002
0.125,87500.0,7.256,17.9,0.608,-0.002
0.095,102600.0,8.199,18.1,5.035,-0.01
0.10400000000000001,65800.0,8.199,18.1,5.035,-0.01
0.09699999999999999,74600.0,8.199,18.1,5.035,-0.01
0.078,86500.0,8.199,18.1,5.035,-0.01
0.131,59900.0,8.199,18.1,5.035,-0.01
0.12,60700.0,8.199,18.1,5.035,-0.01
0.087,69600.0,8.199,18.1,5.035,-0.01
0.077,84000.0,8.199,18.1,5.035,-0.01
0.07,85500.0,8.199,18.1,5.035,-0.01
0.12300000000000001,57700.0,7.147,18.1,7.231,-0.015
0.11800000000000001,69900.0,7.147,18.1,7.231,-0.015
0.091,64900.0,7.147,18.1,7.231,-0.015
0.099,60600.0,7.147,18.1,7.231,-0.015
0.12,89100.0,7.694,19.1,2.944,-0.001
0.106,89400.0,7.694,19.1,2.944,-0.001
0.122,80400.0,7.694,19.1,2.944,-0.001
0.09699999999999999,67200.0,7.694,19.1,2.944,-0.001
0.129,66700.0,6.937,17.4,4.766,-0.006999999999999999
0.14800000000000002,62600.0,6.937,17.4,4.766,-0.006999999999999999
0.135,69100.0,6.937,17.4,4.766,-0.006999999999999999
,,6.937,17.4,4.766,-0.006999999999999999
0.124,66500.0,8.325,17.5,7.407,-0.017
0.076,79100.0,8.325,17.5,7.407,-0.017
0.099,65700.0,7.449,19.3,0.125,-0.006999999999999999
0.111,95000.0,7.449,19.3,0.125,-0.006999999999999999
0.10099999999999999,94700.0,7.449,19.3,0.125,-0.006999999999999999
0.073,89700.0,6.981,17.8,6.352,-0.013000000000000001
0.111,60000.0,6.981,17.8,6.352,-0.013000000000000001
0.129,60600.0,6.981,17.8,6.352,-0.013000000000000001
0.098,62600.0,6.981,17.8,6.352,-0.013000000000000001
0.091,72300.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.081,83800.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.091,78600.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.081,75700.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.075,72400.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.081,66700.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.09699999999999999,68900.0,7.372999999999999,18.6,5.553999999999999,-0.011000000000000001
0.098,99800.0,6.516,18.1,5.346,-0.006999999999999999
0.11199999999999999,61200.0,6.516,18.1,5.346,-0.006999999999999999
0.09699999999999999,68000.0,6.516,18.1,5.346,-0.006999999999999999
0.08,78800.0,6.516,18.1,5.346,-0.006999999999999999
0.191,52200.0,5.145,17.0,-1.21,-0.01
0.223,65300.0,5.145,17.0,-1.21,-0.01
0.154,88500.0,5.145,17.0,-1.21,-0.01
0.22899999999999998,61700.0,5.145,17.0,-1.21,-0.01
0.242,52600.0,5.145,17.0,-1.21,-0.01
0.209,46500.0,5.145,17.0,-1.21,-0.01
0.188,62800.0,5.145,17.0,-1.21,-0.01
0.177,71400.0,5.145,17.0,-1.21,-0.01
0.278,35800.0,5.593999999999999,15.0,-17.549,-0.017
0.21899999999999997,44900.0,5.593999999999999,15.0,-17.549,-0.017
0.245,49100.0,5.593999999999999,15.0,-17.549,-0.017
0.257,43200.0,5.593999999999999,15.0,-17.549,-0.017
0.19399999999999998,55700.0,5.042,17.1,-3.673,-0.006
0.18600000000000003,82600.0,5.042,17.1,-3.673,-0.006
0.245,42800.0,5.042,17.1,-3.673,-0.006
0.171,66000.0,5.042,17.1,-3.673,-0.006
0.249,53700.0,5.947,15.3,-3.569,-0.006999999999999999
0.265,48300.0,5.947,15.3,-3.569,-0.006999999999999999
0.142,81200.0,5.947,15.3,-3.569,-0.006999999999999999
0.215,55400.0,5.947,15.3,-3.569,-0.006999999999999999
0.23600000000000002,47900.0,5.947,15.3,-3.569,-0.006999999999999999
0.171,75200.0,5.947,15.3,-3.569,-0.006999999999999999
0.252,47900.0,5.947,15.3,-3.569,-0.006999999999999999
0.237,52800.0,5.492999999999999,14.9,-10.92,0.019
0.264,37800.0,5.492999999999999,14.9,-10.92,0.019
0.237,40600.0,5.428999999999999,17.2,-8.166,-0.009000000000000001
0.18899999999999997,60500.0,5.428999999999999,17.2,-8.166,-0.009000000000000001
0.228,36100.0,5.428999999999999,17.2,-8.166,-0.009000000000000001
0.218,52900.0,5.428999999999999,17.2,-8.166,-0.009000000000000001
0.226,55500.0,5.71,15.9,-2.106,-0.018000000000000002
0.265,42300.0,5.71,15.9,-2.106,-0.018000000000000002
0.201,63000.0,5.71,15.9,-2.106,-0.018000000000000002
0.209,57500.0,5.71,15.9,-2.106,-0.018000000000000002
0.19399999999999998,58900.0,5.71,15.9,-2.106,-0.018000000000000002
0.212,37700.0,5.71,15.9,-2.106,-0.018000000000000002
0.22399999999999998,37800.0,5.71,15.9,-2.106,-0.018000000000000002
,,5.252000000000001,14.8,15.04,-0.03
0.08800000000000001,77200.0,5.252000000000001,14.8,15.04,-0.03
,,5.252000000000001,14.8,15.04,-0.03
,,5.252000000000001,14.8,15.04,-0.03
0.099,66700.0,5.12,15.5,7.178,-0.01
,,5.12,15.5,7.178,-0.01
0.07,85200.0,4.768,15.5,12.972000000000001,-0.022000000000000002
0.09699999999999999,58800.0,4.768,15.5,12.972000000000001,-0.022000000000000002
0.09699999999999999,64100.0,4.768,15.5,12.972000000000001,-0.022000000000000002
0.10099999999999999,85600.0,5.042,15.4,7.676,-0.013999999999999999
,,5.042,15.4,7.676,-0.013999999999999999
,,5.042,15.4,7.676,-0.013999999999999999
,,5.042,15.4,7.676,-0.013999999999999999
0.12,58300.0,5.042,15.4,7.676,-0.013999999999999999
0.11199999999999999,63500.0,5.188,13.2,13.686,-0.019
,,5.188,13.2,13.686,-0.019
,,5.188,13.2,13.686,-0.019
0.122,53600.0,4.695,16.8,0.755,0.012
0.11,59800.0,4.695,16.8,0.755,0.012
0.14400000000000002,61800.0,4.695,16.8,0.755,0.012
0.10099999999999999,73700.0,4.695,16.8,0.755,0.012
0.135,60700.0,4.695,16.8,0.755,0.012
0.156,76800.0,4.695,16.8,0.755,0.012
,,5.09,15.5,19.04,-0.01
0.17,51000.0,5.09,15.5,19.04,-0.01
0.138,49200.0,4.736000000000001,14.1,6.127000000000001,-0.027000000000000003
,,4.736000000000001,14.1,6.127000000000001,-0.027000000000000003
0.040999999999999995,67700.0,4.736000000000001,14.1,6.127000000000001,-0.027000000000000003
,,4.92,17.4,14.26,-0.013000000000000001
0.11,75800.0,4.92,17.4,14.26,-0.013000000000000001
,,4.92,17.4,14.26,-0.013000000000000001
0.122,57400.0,4.92,17.4,14.26,-0.013000000000000001
0.073,79200.0,5.132000000000001,17.3,-0.6,-0.004
0.092,75900.0,5.132000000000001,17.3,-0.6,-0.004
0.075,59700.0,5.132000000000001,17.3,-0.6,-0.004
0.1,103300.0,5.132000000000001,17.3,-0.6,-0.004
0.087,61300.0,5.132000000000001,17.3,-0.6,-0.004
0.105,49500.0,5.093999999999999,13.9,4.794,-0.006
,,5.093999999999999,13.9,4.794,-0.006
0.22699999999999998,49400.0,5.093999999999999,13.9,4.794,-0.006
0.233,39900.0,6.721,16.1,0.7290000000000001,0.064
,,6.721,16.1,0.7290000000000001,0.064
0.10099999999999999,48400.0,4.9639999999999995,14.8,16.809,-0.019
0.11900000000000001,49100.0,4.9639999999999995,14.8,16.809,-0.019
,,5.023,12.8,11.09,-0.042
,,5.023,12.8,11.09,-0.042
,,5.358,14.3,,
,,5.358,14.3,,
0.094,79000.0,5.099,17.7,8.612,0.006999999999999999
,,5.099,17.7,8.612,0.006999999999999999
,,5.099,17.7,8.612,0.006999999999999999
,,4.1610000000000005,15.4,,
0.085,71000.0,4.547,17.2,13.99,-0.024
,,4.547,17.2,13.99,-0.024
,,5.546,13.9,-30.399,
0.337,31400.0,5.546,13.9,-30.399,
,,6.693,14.2,,
0.13699999999999998,79600.0,4.9,,-6.032,-0.011000000000000001
0.155,71200.0,4.9,,-6.032,-0.011000000000000001
0.23399999999999999,45000.0,4.9,,-6.032,-0.011000000000000001
0.154,96900.0,4.9,,-6.032,-0.011000000000000001
0.175,64000.0,4.9,,-6.032,-0.011000000000000001
0.20800000000000002,45900.0,4.9,,-6.032,-0.011000000000000001
0.17600000000000002,61000.0,4.9,,-6.032,-0.011000000000000001
0.21600000000000003,42100.0,4.9,,-6.032,-0.011000000000000001
0.228,61300.0,4.669,,-2.54,-0.012
0.171,67400.0,4.669,,-2.54,-0.012
0.19399999999999998,66700.0,4.669,,-2.54,-0.012
,,4.669,,-2.54,-0.012
0.184,49000.0,4.441,,2.489,-0.013000000000000001
0.203,52400.0,4.441,,2.489,-0.013000000000000001
0.185,72100.0,4.441,,2.489,-0.013000000000000001
0.23199999999999998,59300.0,4.441,,2.489,-0.013000000000000001
0.182,62700.0,4.441,,2.489,-0.013000000000000001
0.192,46200.0,4.418,,0.409,-0.004
0.212,51700.0,4.418,,0.409,-0.004
0.198,42400.0,4.418,,0.409,-0.004
0.243,52300.0,4.418,,0.409,-0.004
0.188,70700.0,4.251,,-4.013,-0.013999999999999999
0.203,58000.0,4.251,,-4.013,-0.013999999999999999
0.231,53200.0,4.251,,-4.013,-0.013999999999999999
0.23600000000000002,51600.0,4.251,,-4.013,-0.013999999999999999
0.205,55300.0,4.251,,-4.013,-0.013999999999999999
0.155,56800.0,5.088,,-6.695,0.013999999999999999
0.184,72000.0,5.088,,-6.695,0.013999999999999999
0.201,96800.0,5.088,,-6.695,0.013999999999999999
0.198,46400.0,5.088,,-6.695,0.013999999999999999
0.201,67500.0,5.088,,-6.695,0.013999999999999999
0.177,80700.0,5.088,,-6.695,0.013999999999999999
0.198,58900.0,5.088,,-6.695,0.013999999999999999
0.165,82600.0,5.088,,-6.695,0.013999999999999999
0.23,52400.0,5.088,,-6.695,0.013999999999999999
0.066,173700.0,5.088,,-6.695,0.013999999999999999
0.161,82400.0,5.088,,-6.695,0.013999999999999999
0.18100000000000002,50600.0,5.185,,2.728,-0.015
0.198,61200.0,5.185,,2.728,-0.015
0.174,54600.0,5.185,,2.728,-0.015
0.156,78100.0,5.185,,2.728,-0.015
0.174,59100.0,5.185,,2.728,-0.015
0.161,72600.0,5.185,,2.728,-0.015
0.156,60800.0,5.185,,2.728,-0.015
0.193,57100.0,5.185,,2.728,-0.015
0.145,65800.0,5.185,,2.728,-0.015
0.168,64700.0,5.185,,2.728,-0.015
0.191,51800.0,4.965,,-8.155,-0.009000000000000001
0.235,48000.0,4.965,,-8.155,-0.009000000000000001
0.228,58300.0,4.965,,-8.155,-0.009000000000000001
0.249,44400.0,4.965,,-8.155,-0.009000000000000001
0.20600000000000002,75400.0,4.965,,-8.155,-0.009000000000000001
0.23600000000000002,43000.0,4.506,,-3.4,-0.024
0.21100000000000002,44200.0,4.506,,-3.4,-0.024
0.20600000000000002,62700.0,4.506,,-3.4,-0.024
0.193,57300.0,4.506,,-3.4,-0.024
0.188,59700.0,4.506,,-3.4,-0.024
0.18100000000000002,49000.0,3.92,,1.607,-0.022000000000000002
0.21100000000000002,55000.0,3.92,,1.607,-0.022000000000000002
0.20199999999999999,48300.0,3.92,,1.607,-0.022000000000000002
0.225,51300.0,4.085,,-1.5190000000000001,-0.015
,,4.085,,-1.5190000000000001,-0.015
0.22699999999999998,59700.0,4.085,,-1.5190000000000001,-0.015
0.225,53000.0,4.085,,-1.5190000000000001,-0.015
0.21600000000000003,62700.0,4.9510000000000005,,-3.103,-0.005
0.289,43900.0,4.9510000000000005,,-3.103,-0.005
,,4.9510000000000005,,-3.103,-0.005
0.292,43700.0,4.9510000000000005,,-3.103,-0.005
0.213,66500.0,4.217,,-4.083,-0.01
0.218,54400.0,4.217,,-4.083,-0.01
0.20199999999999999,50300.0,4.217,,-4.083,-0.01
0.187,72300.0,4.217,,-4.083,-0.01
0.19699999999999998,77900.0,4.217,,-4.083,-0.01
0.196,43000.0,5.8420000000000005,,2.41,-0.027000000000000003
0.138,48200.0,5.8420000000000005,,2.41,-0.027000000000000003
,,5.8420000000000005,,2.41,-0.027000000000000003
0.172,66900.0,5.8420000000000005,,2.41,-0.027000000000000003
0.251,58300.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.252,52200.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.235,54200.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.18899999999999997,76900.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.196,59700.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.207,54700.0,5.167999999999999,15.0,3.891,-0.009000000000000001
0.265,59600.0,4.923,17.1,-1.318,0.013000000000000001
,,4.923,17.1,-1.318,0.013000000000000001
0.271,60400.0,4.923,17.1,-1.318,0.013000000000000001
,,4.923,17.1,-1.318,0.013000000000000001
0.21899999999999997,92400.0,4.923,17.1,-1.318,0.013000000000000001
,,4.923,17.1,-1.318,0.013000000000000001
0.23600000000000002,65400.0,5.359,14.7,4.851,-0.01
0.226,50500.0,5.359,14.7,4.851,-0.01
0.223,51600.0,5.359,14.7,4.851,-0.01
0.24,44500.0,5.359,14.7,4.851,-0.01
0.20800000000000002,61500.0,5.359,14.7,4.851,-0.01
0.212,58700.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.278,34100.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.28800000000000003,43800.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.245,56500.0,5.917999999999999,15.7,-2.187,0.006999999999999999
,,5.917999999999999,15.7,-2.187,0.006999999999999999
0.225,55000.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.21899999999999997,64300.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.253,59500.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.252,55900.0,5.917999999999999,15.7,-2.187,0.006999999999999999
0.138,58700.0,5.821000000000001,14.5,6.765,-0.013999999999999999
0.207,57900.0,5.821000000000001,14.5,6.765,-0.013999999999999999
0.207,73800.0,5.821000000000001,14.5,6.765,-0.013999999999999999
,,5.09,15.8,2.695,-0.005
0.298,46800.0,5.09,15.8,2.695,-0.005
,,5.09,15.8,2.695,-0.005
0.293,58900.0,5.09,15.8,2.695,-0.005
0.153,99200.0,5.09,15.8,2.695,-0.005
0.24100000000000002,50300.0,5.845,15.8,1.064,0.003
0.14400000000000002,64500.0,5.845,15.8,1.064,0.003
0.214,69000.0,5.845,15.8,1.064,0.003
0.157,82500.0,5.845,15.8,1.064,0.003
0.19399999999999998,66100.0,5.845,15.8,1.064,0.003
0.11,98600.0,5.845,15.8,1.064,0.003
0.175,60800.0,5.845,15.8,1.064,0.003
,,5.845,15.8,1.064,0.003
0.21100000000000002,54400.0,5.845,15.8,1.064,0.003
0.171,60400.0,5.845,15.8,1.064,0.003
0.166,76200.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.209,72300.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.12,116800.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.179,80400.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.179,93000.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.228,60700.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.146,105300.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.213,45900.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.228,55800.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.17300000000000001,74200.0,5.791,17.0,-1.5590000000000002,0.006999999999999999
0.267,55000.0,6.744,13.0,3.218,-0.012
0.266,44900.0,6.744,13.0,3.218,-0.012
0.26,49900.0,6.744,13.0,3.218,-0.012
0.184,61600.0,5.891,15.6,-2.109,0.002
0.146,62100.0,5.891,15.6,-2.109,0.002
0.254,50800.0,5.891,15.6,-2.109,0.002
0.18,79400.0,5.891,15.6,-2.109,0.002
0.18100000000000002,60400.0,5.891,15.6,-2.109,0.002
0.24,52300.0,5.891,15.6,-2.109,0.002
0.165,123900.0,5.891,15.6,-2.109,0.002
0.122,99500.0,5.891,15.6,-2.109,0.002
,,5.971,11.8,,
0.29100000000000004,49300.0,5.794,14.3,0.022000000000000002,-0.013999999999999999
0.254,59600.0,5.794,14.3,0.022000000000000002,-0.013999999999999999
0.2,62500.0,5.49,15.2,3.108,-0.01
0.17800000000000002,56700.0,5.49,15.2,3.108,-0.01
0.198,58900.0,5.49,15.2,3.108,-0.01
,,6.082000000000001,14.1,0.588,-0.015
0.303,48100.0,6.082000000000001,14.1,0.588,-0.015
,,6.082000000000001,14.1,0.588,-0.015
0.256,61500.0,6.082000000000001,14.1,0.588,-0.015
,,6.082000000000001,14.1,0.588,-0.015
0.196,58600.0,5.56,14.9,1.7209999999999999,0.002
0.26899999999999996,47400.0,5.56,14.9,1.7209999999999999,0.002
0.21899999999999997,52100.0,5.56,14.9,1.7209999999999999,0.002
0.23199999999999998,66600.0,5.56,14.9,1.7209999999999999,0.002
0.187,81800.0,5.65,16.7,10.619000000000002,-0.01
0.23199999999999998,63000.0,5.65,16.7,10.619000000000002,-0.01
0.252,60700.0,5.65,16.7,10.619000000000002,-0.01
0.203,79800.0,6.227,15.2,1.182,-0.005
0.22399999999999998,57700.0,6.227,15.2,1.182,-0.005
0.235,48400.0,6.227,15.2,1.182,-0.005
0.26899999999999996,49700.0,6.227,15.2,1.182,-0.005
0.20800000000000002,52600.0,6.332999999999999,12.6,-0.945,-0.006999999999999999
,,6.332999999999999,12.6,-0.945,-0.006999999999999999
0.27699999999999997,33400.0,6.332999999999999,12.6,-0.945,-0.006999999999999999
,,6.922000000000001,10.7,8.631,-0.031
,,6.922000000000001,10.7,8.631,-0.031
,,6.922000000000001,10.7,8.631,-0.031
0.24,57700.0,5.841,12.8,9.943999999999999,-0.009000000000000001
0.251,44000.0,5.841,12.8,9.943999999999999,-0.009000000000000001
,,5.841,12.8,9.943999999999999,-0.009000000000000001
,,5.841,12.8,9.943999999999999,-0.009000000000000001
0.2,62500.0,5.983,14.1,10.297,-0.015
0.191,50200.0,5.983,14.1,10.297,-0.015
0.285,64700.0,5.525,15.4,2.359,0.006
0.218,60300.0,5.525,15.4,2.359,0.006
0.214,57100.0,5.525,15.4,2.359,0.006
0.242,68000.0,5.525,15.4,2.359,0.006
0.161,66200.0,5.525,15.4,2.359,0.006
0.231,72900.0,5.525,15.4,2.359,0.006
0.187,51000.0,5.928999999999999,13.6,11.0,-0.01
0.22399999999999998,48300.0,5.928999999999999,13.6,11.0,-0.01
0.22699999999999998,47200.0,5.928999999999999,13.6,11.0,-0.01
,,5.928999999999999,13.6,11.0,-0.01
0.239,54200.0,5.928999999999999,13.6,11.0,-0.01
0.212,65300.0,5.928999999999999,13.6,11.0,-0.01
0.25,41900.0,6.028,15.9,-1.41,0.012
0.265,41600.0,6.028,15.9,-1.41,0.012
0.299,28600.0,6.028,15.9,-1.41,0.012
0.275,33900.0,6.028,15.9,-1.41,0.012
0.11699999999999999,67600.0,6.537999999999999,13.7,3.792,-0.017
0.21100000000000002,71000.0,6.537999999999999,13.7,3.792,-0.017
,,6.537999999999999,13.7,3.792,-0.017
0.2,73300.0,6.537999999999999,13.7,3.792,-0.017
,,6.537999999999999,13.7,3.792,-0.017
0.27399999999999997,45200.0,5.916,13.4,7.926,-0.016
,,5.916,13.4,7.926,-0.016
,,6.336,14.5,4.305,-0.006999999999999999
0.315,45200.0,6.336,14.5,4.305,-0.006999999999999999
,,6.336,14.5,4.305,-0.006999999999999999
0.275,58400.0,6.336,14.5,4.305,-0.006999999999999999
0.245,68900.0,6.336,14.5,4.305,-0.006999999999999999
0.28800000000000003,45800.0,6.336,14.5,4.305,-0.006999999999999999
,,5.2989999999999995,15.1,3.469,-0.006
,,5.2989999999999995,15.1,3.469,-0.006
,,5.2989999999999995,15.1,3.469,-0.006
,,5.2989999999999995,15.1,3.469,-0.006
0.23,64900.0,5.2989999999999995,15.1,3.469,-0.006
0.09,157900.0,6.018,16.6,-1.675,0.004
0.20600000000000002,63100.0,6.018,16.6,-1.675,0.004
0.198,98600.0,6.018,16.6,-1.675,0.004
0.11699999999999999,113400.0,6.018,16.6,-1.675,0.004
0.213,73000.0,6.018,16.6,-1.675,0.004
0.21,63500.0,6.018,16.6,-1.675,0.004
0.122,121700.0,6.018,16.6,-1.675,0.004
,,9.345,10.5,8.86,-0.033
,,9.345,10.5,8.86,-0.033
0.18100000000000002,62400.0,5.745,14.4,2.489,-0.018000000000000002
0.141,83500.0,5.745,14.4,2.489,-0.018000000000000002
0.222,52700.0,5.216,14.7,7.532,-0.016
0.185,65100.0,5.216,14.7,7.532,-0.016
0.205,50100.0,5.216,14.7,7.532,-0.016
,,6.125,12.6,7.546,-0.024
0.259,48600.0,6.125,12.6,7.546,-0.024
0.223,54500.0,6.125,12.6,7.546,-0.024
,,11.335999999999999,12.6,-3.859,0.01
0.27899999999999997,51700.0,11.335999999999999,12.6,-3.859,0.01
,,6.778,13.1,,
0.233,61500.0,5.242000000000001,14.2,2.8789999999999996,-0.024
,,5.242000000000001,14.2,2.8789999999999996,-0.024
0.27699999999999997,59300.0,5.242000000000001,14.2,2.8789999999999996,-0.024
,,6.042000000000001,14.2,5.65,-0.013999999999999999
0.213,57000.0,6.042000000000001,14.2,5.65,-0.013999999999999999
0.22,60200.0,6.042000000000001,14.2,5.65,-0.013999999999999999
0.231,57500.0,6.042000000000001,14.2,5.65,-0.013999999999999999
0.182,53200.0,6.042000000000001,14.2,5.65,-0.013999999999999999
0.2,45900.0,6.042000000000001,14.2,5.65,-0.013999999999999999
,,7.916,10.3,10.797,-0.027999999999999997
0.212,50200.0,7.916,10.3,10.797,-0.027999999999999997
,,7.916,10.3,10.797,-0.027999999999999997
,,7.916,10.3,10.797,-0.027999999999999997
,,7.916,10.3,10.797,-0.027999999999999997
0.295,36000.0,6.5329999999999995,14.0,-8.177999999999999,0.035
0.365,26200.0,6.5329999999999995,14.0,-8.177999999999999,0.035
,,6.031000000000001,14.0,-2.206,0.006
,,6.031000000000001,14.0,-2.206,0.006
,,6.031000000000001,14.0,-2.206,0.006
0.258,47800.0,6.031000000000001,14.0,-2.206,0.006
,,7.216,12.5,13.841,-0.01
0.293,48900.0,7.216,12.5,13.841,-0.01
0.293,46500.0,5.729,14.1,5.612,-0.006999999999999999
0.294,50100.0,5.729,14.1,5.612,-0.006999999999999999
0.307,45900.0,5.729,14.1,5.612,-0.006999999999999999
,,5.626,13.3,-1.516,-0.022000000000000002
,,5.626,13.3,-1.516,-0.022000000000000002
0.311,80000.0,5.626,13.3,-1.516,-0.022000000000000002
0.201,58500.0,6.462999999999999,13.8,1.524,-0.012
0.201,54800.0,6.462999999999999,13.8,1.524,-0.012
0.247,54000.0,6.462999999999999,13.8,1.524,-0.012
0.245,55200.0,6.462999999999999,13.8,1.524,-0.012
0.287,39800.0,6.349,14.0,-11.674000000000001,0.012
0.306,36300.0,6.349,14.0,-11.674000000000001,0.012
0.159,65100.0,5.495,14.9,10.5,-0.005
0.201,62600.0,5.495,14.9,10.5,-0.005
0.278,46100.0,5.388,14.0,-1.242,-0.021
0.19899999999999998,73500.0,5.525,14.6,4.051,-0.008
0.221,56100.0,5.525,14.6,4.051,-0.008
0.289,38200.0,5.525,14.6,4.051,-0.008
0.225,58900.0,5.525,14.6,4.051,-0.008
0.212,59300.0,5.525,14.6,4.051,-0.008
0.207,51200.0,5.525,14.6,4.051,-0.008
0.159,62800.0,6.59,12.5,4.529,-0.027000000000000003
,,6.59,12.5,4.529,-0.027000000000000003
0.18100000000000002,63800.0,6.59,12.5,4.529,-0.027000000000000003
0.174,71500.0,5.695,15.4,-1.083,-0.003
0.239,52800.0,5.695,15.4,-1.083,-0.003
0.201,73800.0,5.695,15.4,-1.083,-0.003
0.295,45000.0,5.695,15.4,-1.083,-0.003
0.193,68700.0,5.695,15.4,-1.083,-0.003
0.242,47600.0,5.695,15.4,-1.083,-0.003
0.24100000000000002,49500.0,5.695,15.4,-1.083,-0.003
0.15,85400.0,5.928,16.6,-0.276,0.006999999999999999
0.198,69100.0,5.928,16.6,-0.276,0.006999999999999999
0.2,51800.0,5.928,16.6,-0.276,0.006999999999999999
0.24600000000000002,54300.0,5.928,16.6,-0.276,0.006999999999999999
0.156,80900.0,5.928,16.6,-0.276,0.006999999999999999
0.168,76500.0,5.928,16.6,-0.276,0.006999999999999999
0.18,96600.0,5.928,16.6,-0.276,0.006999999999999999
0.184,66600.0,5.928,16.6,-0.276,0.006999999999999999
0.276,49300.0,5.504,13.5,10.139,-0.03
,,5.504,13.5,10.139,-0.03
0.21100000000000002,54400.0,5.504,13.5,10.139,-0.03
,,6.223,16.6,-11.565999999999999,0.0
0.264,51000.0,6.223,16.6,-11.565999999999999,0.0
0.292,44600.0,6.223,16.6,-11.565999999999999,0.0
,,7.856,12.8,0.8909999999999999,-0.009000000000000001
0.25,51000.0,7.856,12.8,0.8909999999999999,-0.009000000000000001
0.242,62600.0,7.856,12.8,0.8909999999999999,-0.009000000000000001
,,6.72,11.4,16.151,-0.035
,,6.72,11.4,16.151,-0.035
,,5.212000000000001,16.0,-4.0280000000000005,-0.011000000000000001
,,5.212000000000001,16.0,-4.0280000000000005,-0.011000000000000001
0.249,43800.0,5.212000000000001,16.0,-4.0280000000000005,-0.011000000000000001
,,6.4270000000000005,14.0,1.3430000000000002,-0.011000000000000001
0.32799999999999996,43700.0,6.4270000000000005,14.0,1.3430000000000002,-0.011000000000000001
0.25,58100.0,6.4270000000000005,14.0,1.3430000000000002,-0.011000000000000001
0.29600000000000004,54700.0,6.4270000000000005,14.0,1.3430000000000002,-0.011000000000000001
,,7.087000000000001,10.4,,
0.252,31800.0,5.251,17.2,1.012,-0.013000000000000001
,,8.484,10.0,,
0.209,63000.0,5.957999999999999,13.9,1.4869999999999999,-0.01
0.239,45100.0,5.957999999999999,13.9,1.4869999999999999,-0.01
0.245,36400.0,5.957999999999999,13.9,1.4869999999999999,-0.01
0.249,48400.0,5.957999999999999,13.9,1.4869999999999999,-0.01
0.17300000000000001,62300.0,4.922,22.0,0.5489999999999999,-0.011000000000000001
0.145,64100.0,4.922,22.0,0.5489999999999999,-0.011000000000000001
0.133,82400.0,4.922,22.0,0.5489999999999999,-0.011000000000000001
0.156,76500.0,4.631,21.0,4.096,-0.015
0.136,76300.0,4.631,21.0,4.096,-0.015
0.149,64600.0,4.631,21.0,4.096,-0.015
,,7.307,16.1,1.942,0.021
,,7.307,16.1,1.942,0.021
0.11699999999999999,68600.0,7.307,16.1,1.942,0.021
,,7.307,16.1,1.942,0.021
0.174,88700.0,7.307,16.1,1.942,0.021
0.16699999999999998,77500.0,7.307,16.1,1.942,0.021
